timestamp_utc,channel_id,value,unit
2026-01-01T00:00:06.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:07.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:08.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:09.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:10.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:11.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:12.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:13.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:14.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:15.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:16.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:17.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:18.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:19.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:20.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:21.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:22.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:23.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:24.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:25.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:26.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:27.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:28.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:29.0000000Z,ambient-source.outlet.humidityRatio,0.0098788738781568838,kg/kg
2026-01-01T00:00:00.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:01.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:02.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:03.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:04.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:05.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:06.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:07.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:08.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:09.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:10.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:11.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:12.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:13.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:14.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:15.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:16.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:17.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:18.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:19.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:20.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:21.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:22.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:23.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:24.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:25.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:26.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:27.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:28.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:29.0000000Z,ambient-source.outlet.relativeHumidity,0.5,1
2026-01-01T00:00:00.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:01.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:02.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:03.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:04.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:05.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:06.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:07.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:08.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:09.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:10.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:11.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:12.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:13.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:14.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:15.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:16.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:17.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:18.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:19.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:20.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:21.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:22.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:23.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:24.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:25.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:26.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:27.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:28.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:29.0000000Z,ambient-source.outlet.specificEnthalpy,50316.431204604662,J/kg
2026-01-01T00:00:00.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:01.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:02.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:03.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:04.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:05.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:06.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:07.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:08.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:09.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:10.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:11.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:12.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:13.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:14.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:15.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:16.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:17.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:18.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:19.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:20.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:21.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:22.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:23.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:24.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:25.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:26.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:27.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:28.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:29.0000000Z,ambient-source.outlet.temperature,298.14999999999998,K
2026-01-01T00:00:00.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:01.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:02.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:03.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:04.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:05.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:06.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:07.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:08.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:09.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:10.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:11.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:12.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:13.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:14.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:15.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:16.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:17.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:18.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:19.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:20.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:21.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:22.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:23.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:24.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:25.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:26.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:27.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:28.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:29.0000000Z,balance.dryAir.residual,0,kg
2026-01-01T00:00:00.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:01.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:02.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:03.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:04.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:05.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:06.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:07.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:08.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:09.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:10.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:11.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:12.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:13.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:14.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:15.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:16.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:17.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:18.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:19.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:20.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:21.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:22.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:23.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:24.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:25.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:26.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:27.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:28.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:29.0000000Z,balance.electrical.residual,5.5877080740174279E-11,J
2026-01-01T00:00:00.0000000Z,balance.energy.residual,-2.8590178771992214E-05,J
2026-01-01T00:00:01.0000000Z,balance.energy.residual,-2.8481391382229049E-05,J
2026-01-01T00:00:02.0000000Z,balance.energy.residual,-2.8373132408887614E-05,J
2026-01-01T00:00:03.0000000Z,balance.energy.residual,-2.8264892534934916E-05,J
2026-01-01T00:00:04.0000000Z,balance.energy.residual,-2.8157624001323711E-05,J
2026-01-01T00:00:05.0000000Z,balance.energy.residual,-2.8050707442162093E-05,J
2026-01-01T00:00:06.0000000Z,balance.energy.residual,-2.7944037356064655E-05,J
2026-01-01T00:00:07.0000000Z,balance.energy.residual,-2.7838488676934503E-05,J
2026-01-01T00:00:08.0000000Z,balance.energy.residual,-2.7732929993362632E-05,J
2026-01-01T00:00:09.0000000Z,balance.energy.residual,-2.7627703275356907E-05,J
2026-01-01T00:00:10.0000000Z,balance.energy.residual,-2.7523410608409904E-05,J
2026-01-01T00:00:11.0000000Z,balance.energy.residual,-2.7419187972554937E-05,J
2026-01-01T00:00:12.0000000Z,balance.energy.residual,-2.7315695660945494E-05,J
2026-01-01T00:00:13.0000000Z,balance.energy.residual,-2.7212651730224025E-05,J
2026-01-01T00:00:14.0000000Z,balance.energy.residual,-2.7110004339192528E-05,J
2026-01-01T00:00:15.0000000Z,balance.energy.residual,-2.7008200049749576E-05,J
2026-01-01T00:00:16.0000000Z,balance.energy.residual,-2.690622477530269E-05,J
2026-01-01T00:00:17.0000000Z,balance.energy.residual,-2.6805447305378038E-05,J
2026-01-01T00:00:18.0000000Z,balance.energy.residual,-2.670465073606465E-05,J
2026-01-01T00:00:19.0000000Z,balance.energy.residual,-2.6604169761412777E-05,J
2026-01-01T00:00:20.0000000Z,balance.energy.residual,-2.6504301786189899E-05,J
2026-01-01T00:00:21.0000000Z,balance.energy.residual,-2.6404804884805344E-05,J
2026-01-01T00:00:22.0000000Z,balance.energy.residual,-2.6306378458684776E-05,J
2026-01-01T00:00:23.0000000Z,balance.energy.residual,-2.620768646011129E-05,J
2026-01-01T00:00:24.0000000Z,balance.energy.residual,-2.6109519239980727E-05,J
2026-01-01T00:00:25.0000000Z,balance.energy.residual,-2.6012150556198321E-05,J
2026-01-01T00:00:26.0000000Z,balance.energy.residual,-2.5914964680850971E-05,J
2026-01-01T00:00:27.0000000Z,balance.energy.residual,-2.5818229914875701E-05,J
2026-01-01T00:00:28.0000000Z,balance.energy.residual,-2.5722103600855917E-05,J
2026-01-01T00:00:29.0000000Z,balance.energy.residual,-2.5626091883168556E-05,J
2026-01-01T00:00:00.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:01.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:02.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:03.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:04.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:05.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:06.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:07.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:08.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:09.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:10.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:11.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:12.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:13.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:14.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:15.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:16.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:17.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:18.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:19.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:20.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:21.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:22.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:23.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:24.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:25.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:26.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:27.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:28.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:29.0000000Z,balance.water.residual,8.3483567281383841E-18,kg
2026-01-01T00:00:00.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:01.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:02.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:03.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:04.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:05.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:06.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:07.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:08.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:09.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:10.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:11.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:12.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:13.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:14.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:15.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:16.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:17.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:18.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:19.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:20.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:21.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:22.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:23.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:24.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:25.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:26.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:27.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:28.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:29.0000000Z,condenser.liquid_out.massFlow,0,kg/s
2026-01-01T00:00:00.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:01.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:02.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:03.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:04.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:05.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:06.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:07.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:08.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:09.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:10.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:11.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:12.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:13.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:14.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:15.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
2026-01-01T00:00:16.0000000Z,condenser.liquid_out.temperature,278.14999999999998,K
